Batch,Dept,Name,ID,Cluster,Room,Seat,Day,Time Slot,Room Capacity
19,AI,James Wilson,1089,3,Room 6,177,Day 1,Time Slot 2,35
19,AI,Sarah Clark,1090,3,Room 6,178,Day 1,Time Slot 2,35
20,AI,William Rodriguez,1070,3,Room 6,179,Day 1,Time Slot 2,35
21,AI,Charlotte Evans,1106,3,Room 6,180,Day 1,Time Slot 2,35
21,AI,Alexander Scott,1875,3,Room 7,181,Day 1,Time Slot 2,30
21,AI,Alexander Scott,1105,3,Room 7,182,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1122,3,Room 7,183,Day 1,Time Slot 2,30
19,AI,James Wilson,1736,3,Room 7,184,Day 1,Time Slot 2,30
20,AI,William Rodriguez,1712,3,Room 7,185,Day 1,Time Slot 2,30
20,AI,Sophia Lopez,1809,3,Room 7,186,Day 1,Time Slot 2,30
21,AI,Charlotte Evans,1047,3,Room 7,187,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1828,3,Room 7,188,Day 1,Time Slot 2,30
19,AI,James Wilson,1827,3,Room 7,189,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1705,3,Room 7,190,Day 1,Time Slot 2,30
19,AI,James Wilson,1704,3,Room 7,191,Day 1,Time Slot 2,30
20,AI,William Rodriguez,1808,3,Room 7,192,Day 1,Time Slot 2,30
20,AI,Sophia Lopez,1007,3,Room 7,193,Day 1,Time Slot 2,30
19,AI,James Wilson,1891,3,Room 7,194,Day 1,Time Slot 2,30
20,AI,William Rodriguez,1129,3,Room 7,195,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1892,3,Room 7,196,Day 1,Time Slot 2,30
20,AI,Sophia Lopez,1130,3,Room 7,197,Day 1,Time Slot 2,30
22,AI,Grace Robinson,1055,3,Room 7,198,Day 1,Time Slot 2,30
21,AI,Charlotte Evans,1694,3,Room 7,199,Day 1,Time Slot 2,30
21,AI,Alexander Scott,1693,3,Room 7,200,Day 1,Time Slot 2,30
22,AI,Matthew Nelson,1054,3,Room 7,201,Day 1,Time Slot 2,30
20,AI,William Rodriguez,1006,3,Room 7,202,Day 1,Time Slot 2,30
19,AI,James Wilson,1121,3,Room 7,203,Day 1,Time Slot 2,30
21,AI,Charlotte Evans,1844,3,Room 7,204,Day 1,Time Slot 2,30
22,AI,Grace Robinson,1884,3,Room 7,205,Day 1,Time Slot 2,30
21,AI,Charlotte Evans,1876,3,Room 7,206,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1801,3,Room 7,207,Day 1,Time Slot 2,30
19,AI,Sarah Clark,1063,3,Room 7,208,Day 1,Time Slot 2,30
22,AI,Grace Robinson,1729,3,Room 7,209,Day 1,Time Slot 2,30
22,AI,Matthew Nelson,1728,3,Room 7,210,Day 1,Time Slot 2,30
21,AI,Charlotte Evans,1015,3,Room 8,211,Day 1,Time Slot 2,25
20,AI,Sophia Lopez,1713,3,Room 8,212,Day 1,Time Slot 2,25
21,AI,Alexander Scott,1014,3,Room 8,213,Day 1,Time Slot 2,25
19,AI,James Wilson,1062,3,Room 8,214,Day 1,Time Slot 2,25
22,AI,Matthew Nelson,1113,3,Room 8,215,Day 1,Time Slot 2,25
22,AI,Matthew Nelson,1883,3,Room 8,216,Day 1,Time Slot 2,25
21,AI,Charlotte Evans,1721,3,Room 8,217,Day 1,Time Slot 2,25
21,AI,Alexander Scott,1720,3,Room 8,218,Day 1,Time Slot 2,25
21,AI,Alexander Scott,1046,3,Room 8,219,Day 1,Time Slot 2,25
22,AI,Grace Robinson,1114,3,Room 8,220,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1838,1,Room 8,221,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1477,1,Room 8,222,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1476,1,Room 8,223,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1469,1,Room 8,224,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1468,1,Room 8,225,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1819,1,Room 8,226,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1449,1,Room 8,227,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1830,1,Room 8,228,Day 1,Time Slot 2,25
19,BBA,David Martinez,1829,1,Room 8,229,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1837,1,Room 8,230,Day 1,Time Slot 2,25
19,BBA,David Martinez,1460,1,Room 8,231,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1461,1,Room 8,232,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1687,1,Room 8,233,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1441,1,Room 8,234,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1386,1,Room 8,235,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1385,1,Room 9,236,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1877,1,Room 9,237,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1878,1,Room 9,238,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1378,1,Room 9,239,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1377,1,Room 9,240,Day 1,Time Slot 2,35
22,BBA,John Turner,1885,1,Room 9,241,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1886,1,Room 9,242,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1370,1,Room 9,243,Day 1,Time Slot 2,35
19,BBA,David Martinez,1369,1,Room 9,244,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1362,1,Room 9,245,Day 1,Time Slot 2,35
22,BBA,John Turner,1361,1,Room 9,246,Day 1,Time Slot 2,35
19,BBA,David Martinez,1893,1,Room 9,247,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1894,1,Room 9,248,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1354,1,Room 9,249,Day 1,Time Slot 2,35
22,BBA,John Turner,1393,1,Room 9,250,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1442,1,Room 9,251,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1394,1,Room 9,252,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1869,1,Room 9,253,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1845,1,Room 9,254,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1846,1,Room 9,255,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1434,1,Room 9,256,Day 1,Time Slot 2,35
19,BBA,David Martinez,1433,1,Room 9,257,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1426,1,Room 9,258,Day 1,Time Slot 2,35
22,BBA,John Turner,1425,1,Room 9,259,Day 1,Time Slot 2,35
22,BBA,John Turner,1853,1,Room 9,260,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1854,1,Room 9,261,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1418,1,Room 9,262,Day 1,Time Slot 2,35
19,BBA,David Martinez,1861,1,Room 9,263,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1862,1,Room 9,264,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1410,1,Room 9,265,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1409,1,Room 9,266,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1402,1,Room 9,267,Day 1,Time Slot 2,35
19,BBA,David Martinez,1401,1,Room 9,268,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1870,1,Room 9,269,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1417,1,Room 9,270,Day 1,Time Slot 2,35
22,BBA,John Turner,1794,1,Room 10,271,Day 1,Time Slot 2,30
22,BBA,John Turner,1484,1,Room 10,272,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1631,1,Room 10,273,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1723,1,Room 10,274,Day 1,Time Slot 2,30
22,BBA,John Turner,1730,1,Room 10,275,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1623,1,Room 10,276,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1731,1,Room 10,277,Day 1,Time Slot 2,30
19,BBA,Jessica Thompson,1616,1,Room 10,278,Day 1,Time Slot 2,30
19,BBA,David Martinez,1615,1,Room 10,279,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1632,1,Room 10,280,Day 1,Time Slot 2,30
19,BBA,David Martinez,1738,1,Room 10,281,Day 1,Time Slot 2,30
22,BBA,John Turner,1607,1,Room 10,282,Day 1,Time Slot 2,30
19,BBA,Jessica Thompson,1739,1,Room 10,283,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1600,1,Room 10,284,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1746,1,Room 10,285,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1599,1,Room 10,286,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1592,1,Room 10,287,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1591,1,Room 10,288,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1608,1,Room 10,289,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1722,1,Room 10,290,Day 1,Time Slot 2,30
22,BBA,John Turner,1639,1,Room 10,291,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1640,1,Room 10,292,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1688,1,Room 10,293,Day 1,Time Slot 2,30
19,BBA,Jessica Thompson,1680,1,Room 10,294,Day 1,Time Slot 2,30
19,BBA,David Martinez,1679,1,Room 10,295,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1672,1,Room 10,296,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1695,1,Room 10,297,Day 1,Time Slot 2,30
22,BBA,John Turner,1671,1,Room 10,298,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1696,1,Room 10,299,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1664,1,Room 10,300,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1663,1,Room 11,301,Day 1,Time Slot 2,25
19,BBA,David Martinez,1706,1,Room 11,302,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1707,1,Room 11,303,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1656,1,Room 11,304,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1655,1,Room 11,305,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1648,1,Room 11,306,Day 1,Time Slot 2,25
19,BBA,David Martinez,1647,1,Room 11,307,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1714,1,Room 11,308,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1715,1,Room 11,309,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1747,1,Room 11,310,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1818,1,Room 11,311,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1754,1,Room 11,312,Day 1,Time Slot 2,25
19,BBA,David Martinez,1583,1,Room 11,313,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1525,1,Room 11,314,Day 1,Time Slot 2,25
19,BBA,David Martinez,1524,1,Room 11,315,Day 1,Time Slot 2,25
22,BBA,Olivia Ward,1517,1,Room 11,316,Day 1,Time Slot 2,25
22,BBA,John Turner,1516,1,Room 11,317,Day 1,Time Slot 2,25
22,BBA,Olivia Ward,1795,1,Room 11,318,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1509,1,Room 11,319,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1508,1,Room 11,320,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1787,1,Room 11,321,Day 1,Time Slot 2,25
19,BBA,David Martinez,1802,1,Room 11,322,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1500,1,Room 11,323,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1803,1,Room 11,324,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1810,1,Room 11,325,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1493,1,Room 12,326,Day 1,Time Slot 2,35
19,BBA,David Martinez,1492,1,Room 12,327,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1811,1,Room 12,328,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1485,1,Room 12,329,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1501,1,Room 12,330,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1786,1,Room 12,331,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1532,1,Room 12,332,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1533,1,Room 12,333,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1755,1,Room 12,334,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1573,1,Room 12,335,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1572,1,Room 12,336,Day 1,Time Slot 2,35
22,BBA,John Turner,1762,1,Room 12,337,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1565,1,Room 12,338,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1564,1,Room 12,339,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1763,1,Room 12,340,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1557,1,Room 12,341,Day 1,Time Slot 2,35
19,BBA,David Martinez,1556,1,Room 12,342,Day 1,Time Slot 2,35
19,BBA,David Martinez,1770,1,Room 12,343,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1771,1,Room 12,344,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1549,1,Room 12,345,Day 1,Time Slot 2,35
22,BBA,John Turner,1548,1,Room 12,346,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1778,1,Room 12,347,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1541,1,Room 12,348,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1540,1,Room 12,349,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1779,1,Room 12,350,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1584,1,Room 12,351,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1624,1,Room 12,352,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1001,1,Room 12,353,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1450,1,Room 12,354,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1171,1,Room 12,355,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1140,1,Room 12,356,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1204,1,Room 12,357,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1247,1,Room 12,358,Day 1,Time Slot 2,35
19,BBA,David Martinez,1246,1,Room 12,359,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1017,1,Room 12,360,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1016,1,Room 13,361,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1318,1,Room 13,362,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1319,1,Room 13,363,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1287,1,Room 13,364,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1139,1,Room 13,365,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1286,1,Room 13,366,Day 1,Time Slot 2,30
19,BBA,Jessica Thompson,1188,1,Room 13,367,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1081,1,Room 13,368,Day 1,Time Slot 2,30
19,BBA,David Martinez,1091,1,Room 13,369,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1025,1,Room 13,370,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1132,1,Room 13,371,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1294,1,Room 13,372,Day 1,Time Slot 2,30
19,BBA,Jessica Thompson,1311,1,Room 13,373,Day 1,Time Slot 2,30
19,BBA,David Martinez,1310,1,Room 13,374,Day 1,Time Slot 2,30
21,BBA,Daniel Turner,1203,1,Room 13,375,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1040,1,Room 13,376,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1163,1,Room 13,377,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1195,1,Room 13,378,Day 1,Time Slot 2,30
19,BBA,David Martinez,1155,1,Room 13,379,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1196,1,Room 13,380,Day 1,Time Slot 2,30
22,BBA,John Turner,1302,1,Room 13,381,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1303,1,Room 13,382,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1223,1,Room 13,383,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1131,1,Room 13,384,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1041,1,Room 13,385,Day 1,Time Slot 2,30
20,BBA,Isabella Green,1255,1,Room 13,386,Day 1,Time Slot 2,30
20,BBA,Matthew Perez,1254,1,Room 13,387,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1263,1,Room 13,388,Day 1,Time Slot 2,30
22,BBA,Olivia Ward,1148,1,Room 13,389,Day 1,Time Slot 2,30
22,BBA,John Turner,1147,1,Room 13,390,Day 1,Time Slot 2,30
21,BBA,Emily Moore,1295,1,Room 14,391,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1065,1,Room 14,392,Day 1,Time Slot 2,25
19,BBA,David Martinez,1064,1,Room 14,393,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1262,1,Room 14,394,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1048,1,Room 14,395,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1172,1,Room 14,396,Day 1,Time Slot 2,25
19,BBA,David Martinez,1187,1,Room 14,397,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1215,1,Room 14,398,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1231,1,Room 14,399,Day 1,Time Slot 2,25
22,BBA,Olivia Ward,1116,1,Room 14,400,Day 1,Time Slot 2,25
22,BBA,John Turner,1115,1,Room 14,401,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1230,1,Room 14,402,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1345,1,Room 14,403,Day 1,Time Slot 2,25
19,BBA,Jessica Thompson,1033,1,Room 14,404,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1099,1,Room 14,405,Day 1,Time Slot 2,25
19,BBA,David Martinez,1214,1,Room 14,406,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1100,1,Room 14,407,Day 1,Time Slot 2,25
20,BBA,Isabella Green,1346,1,Room 14,408,Day 1,Time Slot 2,25
22,BBA,Olivia Ward,1271,1,Room 14,409,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1072,1,Room 14,410,Day 1,Time Slot 2,25
21,BBA,Emily Moore,1108,1,Room 14,411,Day 1,Time Slot 2,25
22,BBA,John Turner,1179,1,Room 14,412,Day 1,Time Slot 2,25
22,BBA,Olivia Ward,1180,1,Room 14,413,Day 1,Time Slot 2,25
21,BBA,Daniel Turner,1107,1,Room 14,414,Day 1,Time Slot 2,25
20,BBA,Matthew Perez,1222,1,Room 14,415,Day 1,Time Slot 2,25
22,BBA,John Turner,1270,1,Room 15,416,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1156,1,Room 15,417,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1353,1,Room 15,418,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1338,1,Room 15,419,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1326,1,Room 15,420,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1327,1,Room 15,421,Day 1,Time Slot 2,35
19,BBA,David Martinez,1032,1,Room 15,422,Day 1,Time Slot 2,35
21,BBA,Daniel Turner,1080,1,Room 15,423,Day 1,Time Slot 2,35
21,BBA,Emily Moore,1049,1,Room 15,424,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1092,1,Room 15,425,Day 1,Time Slot 2,35
22,BBA,John Turner,1024,1,Room 15,426,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1239,1,Room 15,427,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1073,1,Room 15,428,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1009,1,Room 15,429,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1124,1,Room 15,430,Day 1,Time Slot 2,35
20,BBA,Matthew Perez,1008,1,Room 15,431,Day 1,Time Slot 2,35
19,BBA,Jessica Thompson,1279,1,Room 15,432,Day 1,Time Slot 2,35
19,BBA,David Martinez,1278,1,Room 15,433,Day 1,Time Slot 2,35
22,BBA,Olivia Ward,1057,1,Room 15,434,Day 1,Time Slot 2,35
19,BBA,David Martinez,1123,1,Room 15,435,Day 1,Time Slot 2,35
22,BBA,John Turner,1056,1,Room 15,436,Day 1,Time Slot 2,35
19,BBA,David Martinez,1337,1,Room 15,437,Day 1,Time Slot 2,35
22,BBA,John Turner,1238,1,Room 15,438,Day 1,Time Slot 2,35
20,BBA,Isabella Green,1164,1,Room 15,439,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1610,2,Room 15,440,Day 1,Time Slot 2,35
20,CS,Emma White,1190,2,Room 15,441,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1189,2,Room 15,442,Day 1,Time Slot 2,35
19,CS,John Smith,1609,2,Room 15,443,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1182,2,Room 15,444,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1617,2,Room 15,445,Day 1,Time Slot 2,35
20,CS,Emma White,1067,2,Room 15,446,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1066,2,Room 15,447,Day 1,Time Slot 2,35
20,CS,Emma White,1586,2,Room 15,448,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1602,2,Room 15,449,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1558,2,Room 15,450,Day 1,Time Slot 2,35
20,CS,Emma White,1559,2,Room 16,451,Day 1,Time Slot 2,30
21,CS,Abigail Young,1813,2,Room 16,452,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1812,2,Room 16,453,Day 1,Time Slot 2,30
20,CS,Emma White,1217,2,Room 16,454,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1216,2,Room 16,455,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1566,2,Room 16,456,Day 1,Time Slot 2,30
21,CS,Abigail Young,1567,2,Room 16,457,Day 1,Time Slot 2,30
19,CS,John Smith,1058,2,Room 16,458,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1059,2,Room 16,459,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1209,2,Room 16,460,Day 1,Time Slot 2,30
19,CS,John Smith,1208,2,Room 16,461,Day 1,Time Slot 2,30
22,CS,David Harris,1574,2,Room 16,462,Day 1,Time Slot 2,30
19,CS,John Smith,1796,2,Room 16,463,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1575,2,Room 16,464,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1578,2,Room 16,465,Day 1,Time Slot 2,30
20,CS,Emma White,1805,2,Room 16,466,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1804,2,Room 16,467,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1206,2,Room 16,468,Day 1,Time Slot 2,30
22,CS,David Harris,1205,2,Room 16,469,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1585,2,Room 16,470,Day 1,Time Slot 2,30
20,CS,Emma White,1618,2,Room 16,471,Day 1,Time Slot 2,30
21,CS,Abigail Young,1198,2,Room 16,472,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1593,2,Room 16,473,Day 1,Time Slot 2,30
21,CS,Abigail Young,1594,2,Room 16,474,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1197,2,Room 16,475,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1797,2,Room 16,476,Day 1,Time Slot 2,30
22,CS,David Harris,1601,2,Room 16,477,Day 1,Time Slot 2,30
19,CS,John Smith,1577,2,Room 16,478,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1789,2,Room 16,479,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1780,2,Room 16,480,Day 1,Time Slot 2,30
19,CS,John Smith,1181,2,Room 17,481,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1086,2,Room 17,482,Day 1,Time Slot 2,25
21,CS,Abigail Young,1134,2,Room 17,483,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1689,2,Room 17,484,Day 1,Time Slot 2,25
21,CS,Abigail Young,1690,2,Room 17,485,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1133,2,Room 17,486,Day 1,Time Slot 2,25
22,CS,David Harris,1697,2,Room 17,487,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1698,2,Room 17,488,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1757,2,Room 17,489,Day 1,Time Slot 2,25
19,CS,John Smith,1700,2,Room 17,490,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1701,2,Room 17,491,Day 1,Time Slot 2,25
22,CS,David Harris,1756,2,Room 17,492,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1093,2,Room 17,493,Day 1,Time Slot 2,25
20,CS,Emma White,1126,2,Room 17,494,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1125,2,Room 17,495,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1708,2,Room 17,496,Day 1,Time Slot 2,25
20,CS,Emma White,1709,2,Room 17,497,Day 1,Time Slot 2,25
20,CS,Emma White,1094,2,Room 17,498,Day 1,Time Slot 2,25
20,CS,Emma White,1741,2,Room 17,499,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1733,2,Room 17,500,Day 1,Time Slot 2,25
19,CS,John Smith,1732,2,Room 17,501,Day 1,Time Slot 2,25
22,CS,David Harris,1109,2,Room 17,502,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1110,2,Room 17,503,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1101,2,Room 17,504,Day 1,Time Slot 2,25
19,CS,John Smith,1764,2,Room 17,505,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1725,2,Room 18,506,Day 1,Time Slot 2,35
19,CS,John Smith,1117,2,Room 18,507,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1748,2,Room 18,508,Day 1,Time Slot 2,35
21,CS,Abigail Young,1749,2,Room 18,509,Day 1,Time Slot 2,35
21,CS,Abigail Young,1717,2,Room 18,510,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1716,2,Room 18,511,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1118,2,Room 18,512,Day 1,Time Slot 2,35
22,CS,David Harris,1724,2,Room 18,513,Day 1,Time Slot 2,35
20,CS,Emma White,1682,2,Room 18,514,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1681,2,Room 18,515,Day 1,Time Slot 2,35
22,CS,David Harris,1141,2,Room 18,516,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1649,2,Room 18,517,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1165,2,Room 18,518,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1642,2,Room 18,519,Day 1,Time Slot 2,35
19,CS,John Smith,1641,2,Room 18,520,Day 1,Time Slot 2,35
21,CS,Abigail Young,1166,2,Room 18,521,Day 1,Time Slot 2,35
21,CS,Abigail Young,1781,2,Room 18,522,Day 1,Time Slot 2,35
20,CS,Emma White,1650,2,Room 18,523,Day 1,Time Slot 2,35
21,CS,Abigail Young,1075,2,Room 18,524,Day 1,Time Slot 2,35
22,CS,David Harris,1633,2,Room 18,525,Day 1,Time Slot 2,35
22,CS,David Harris,1173,2,Room 18,526,Day 1,Time Slot 2,35
